Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
10,12,10000,77.38363054412437,74.0,1249
10,12,20000,115.46121018137478,115.0,2696
10,15,100,11.333333333333334,12.0,15
10,15,200,15.111111111111112,16.0,31
10,15,400,20.037037037037038,16.0,60
10,15,1000,24.012345679012345,20.0,153
10,15,2500,40.00411522633745,35.0,476
10,15,5000,64.00137174211248,61.0,882
10,15,10000,87.6671239140375,78.0,1444
10,15,20000,131.55570797134584,128.0,2888
20,3,100,10.666666666666666,12.0,14
20,3,200,11.555555555555555,12.0,28
20,3,400,13.185185185185185,12.0,65
20,3,1000,15.395061728395062,13.0,138
20,3,2500,20.79835390946502,22.0,366
20,3,5000,30.266117969821675,35.0,780
20,3,10000,39.75537265660723,35.0,1587
20,3,20000,51.918457552202405,40.0,3038
20,6,100,10.0,12.0,16
20,6,200,14.666666666666666,14.0,30
20,6,400,16.22222222222222,14.0,73
20,6,1000,25.074074074074076,31.0,190
20,6,2500,31.024691358024693,31.0,370
20,6,5000,41.34156378600823,39.0,757
20,6,10000,60.11385459533608,50.0,1517
20,6,20000,71.03795153177869,59.0,2978
20,9,100,10.666666666666666,15.0,17
20,9,200,22.222222222222218,26.0,28
20,9,400,18.074074074074073,26.0,58
20,9,1000,26.024691358024693,26.0,153
20,9,2500,36.674897119341566,29.0,410
20,9,5000,51.558299039780515,43.0,781
20,9,10000,64.51943301326017,59.0,1544
20,9,20000,92.50647767108671,81.0,3098
20,12,100,13.333333333333334,18.0,15
20,12,200,14.777777777777779,18.0,29
20,12,400,20.925925925925927,20.0,56
20,12,1000,28.975308641975307,28.0,152
20,12,2500,45.9917695473251,43.0,568
20,12,5000,57.997256515775035,52.0,864
20,12,10000,84.665752171925,74.0,1500
20,12,20000,113.555250723975,91.0,2909
20,15,100,12.666666666666666,17.0,12
20,15,200,17.22222222222222,17.0,29
20,15,400,17.40740740740741,17.0,57
20,15,1000,30.80246913580247,27.0,145
20,15,2500,44.26748971193416,37.0,369
20,15,5000,58.755829903978054,47.0,682
20,15,10000,86.58527663465935,75.0,1531
20,15,20000,114.52842554488645,107.0,3312
30,3,100,9.0,13.0,37
30,3,200,14.0,13.0,51
30,3,400,21.333333333333332,24.0,69
30,3,1000,20.777777777777775,24.0,147
30,3,2500,27.259259259259256,24.0,403
30,3,5000,38.41975308641975,32.0,866
30,3,10000,44.47325102880658,34.0,1455
30,3,20000,57.15775034293552,48.0,2917
30,6,100,10.333333333333334,11.0,16
30,6,200,15.111111111111112,13.0,39
30,6,400,19.037037037037038,18.0,68
30,6,1000,26.34567901234568,23.0,164
30,6,2500,25.11522633744856,23.0,372
30,6,5000,46.371742112482856,47.0,757
30,6,10000,55.457247370827616,47.0,1452
30,6,20000,78.81908245694254,75.0,3146
30,9,100,12.666666666666666,17.0,24
30,9,200,16.555555555555554,17.0,30
30,9,400,19.51851851851852,17.0,66
30,9,1000,25.839506172839506,22.0,174
30,9,2500,33.61316872427984,32.0,386
30,9,5000,47.53772290809328,45.0,834
30,9,10000,64.17924096936443,50.0,1519
30,9,20000,83.72641365645481,69.0,2926
30,12,100,10.666666666666666,12.0,17
30,12,200,16.555555555555554,16.0,29
30,12,400,16.85185185185185,16.0,59
30,12,1000,26.28395061728395,22.0,144
30,12,2500,43.09465020576132,36.0,356
30,12,5000,51.03155006858711,47.0,776
30,12,10000,69.01051668952904,54.0,1440
30,12,20000,105.670172229843,90.0,3088
30,15,100,11.666666666666666,13.0,18
30,15,200,17.88888888888889,15.0,30
30,15,400,20.962962962962962,18.0,65
30,15,1000,24.987654320987655,23.0,152
30,15,2500,45.995884773662546,40.0,397
30,15,5000,52.66529492455418,46.0,716
30,15,10000,88.88843164151807,78.0,1687
30,15,20000,136.29614388050604,115.0,2920
40,3,100,8.666666666666666,10.0,17
40,3,200,13.555555555555555,11.0,32
40,3,400,13.518518518518519,11.0,71
40,3,1000,15.506172839506172,11.0,159
40,3,2500,19.16872427983539,18.0,399
40,3,5000,30.722908093278463,29.0,818
40,3,10000,33.574302697759485,29.0,1509
40,3,20000,54.191434232586495,45.0,3177
40,6,100,12.666666666666666,15.0,12
40,6,200,17.555555555555554,15.0,28
40,6,400,23.85185185185185,22.0,57
40,6,1000,25.28395061728395,22.0,142
40,6,2500,35.42798353909465,30.0,370
40,6,5000,37.475994513031544,30.0,769
40,6,10000,56.491998171010515,53.0,1512
40,6,20000,84.16399939033684,69.0,3049
40,9,100,10.333333333333334,13.0,12
40,9,200,14.111111111111112,13.0,31
40,9,400,23.703703703703706,25.0,60
40,9,1000,28.901234567901238,29.0,155
40,9,2500,41.63374485596708,37.0,391
40,9,5000,49.87791495198903,40.0,755
40,9,10000,59.62597165066301,53.0,1477
40,9,20000,87.541990550221,73.0,3008
40,12,100,11.0,14.0,15
40,12,200,14.0,14.0,29
40,12,400,23.0,26.0,59
40,12,1000,23.666666666666668,26.0,145
40,12,2500,43.88888888888889,48.0,363
40,12,5000,57.96296296296296,52.0,765
40,12,10000,82.65432098765432,68.0,1799
40,12,20000,111.21810699588478,92.0,4715
40,15,100,11.666666666666666,14.0,60
40,15,200,21.888888888888886,28.0,47
40,15,400,22.296296296296294,28.0,95
40,15,1000,30.098765432098762,28.0,279
40,15,2500,40.699588477366255,36.0,649
40,15,5000,60.23319615912209,52.0,1420
40,15,10000,87.41106538637403,71.0,2430
40,15,20000,121.13702179545801,97.0,4383
50,3,100,10.333333333333334,11.0,16
50,3,200,14.444444444444445,11.0,46
50,3,400,17.14814814814815,15.0,95
50,3,1000,22.71604938271605,24.0,162
50,3,2500,32.90534979423868,30.0,546
50,3,5000,37.96844993141289,32.0,1096
50,3,10000,41.989483310470966,38.0,2519
50,3,20000,54.663161103490324,51.0,5724
50,6,100,12.333333333333334,17.0,23
50,6,200,17.444444444444446,17.0,42
50,6,400,16.14814814814815,17.0,134
50,6,1000,29.71604938271605,36.0,263
50,6,2500,34.57201646090535,36.0,688
50,6,5000,42.19067215363512,36.0,1650
50,6,10000,56.73022405121171,47.0,2588
50,6,20000,75.5767413504039,66.0,5300
50,9,100,10.666666666666666,12.0,17
50,9,200,18.555555555555554,16.0,50
50,9,400,21.51851851851852,18.0,204
50,9,1000,24.17283950617284,22.0,218
50,9,2500,34.724279835390945,27.0,740
50,9,5000,61.24142661179698,52.0,1656
50,9,10000,80.413808870599,63.0,4099
50,9,20000,96.47126962353299,79.0,5110
50,12,100,17.333333333333332,26.0,20
50,12,200,19.444444444444443,26.0,69
50,12,400,23.814814814814813,26.0,64
50,12,1000,30.271604938271604,26.0,262
50,12,2500,40.4238683127572,37.0,552
50,12,5000,59.14128943758573,56.0,1156
50,12,10000,79.7137631458619,64.0,2857
50,12,20000,102.23792104862063,83.0,5881
50,15,100,10.0,12.0,16
50,15,200,20.0,26.0,58
50,15,400,23.666666666666668,26.0,66
50,15,1000,31.222222222222225,31.0,235
50,15,2500,50.074074074074076,49.0,816
50,15,5000,63.02469135802469,51.0,1339
50,15,10000,85.34156378600824,83.0,1741
50,15,20000,123.78052126200275,110.0,5808
60,3,100,12.333333333333334,15.0,16
60,3,200,15.444444444444445,15.0,33
60,3,400,20.14814814814815,19.0,72
60,3,1000,19.71604938271605,19.0,304
60,3,2500,20.57201646090535,19.0,843
60,3,5000,28.52400548696845,28.0,1463
60,3,10000,38.841335162322814,36.0,3415
60,3,20000,64.2804450541076,62.0,5375
60,6,100,11.666666666666666,15.0,20
60,6,200,14.222222222222221,15.0,56
60,6,400,18.74074074074074,15.0,77
60,6,1000,22.580246913580243,21.0,174
60,6,2500,30.19341563786008,29.0,949
60,6,5000,41.06447187928669,38.0,1793
60,6,10000,53.35482395976223,46.0,3507
60,6,20000,80.4516079865874,73.0,5643
60,9,100,12.666666666666666,14.0,19
60,9,200,16.22222222222222,15.0,49
60,9,400,17.074074074074073,15.0,78
60,9,1000,27.024691358024693,24.0,257
60,9,2500,41.674897119341566,42.0,684
60,9,5000,46.224965706447186,42.0,1125
60,9,10000,72.07498856881573,61.0,4637
60,9,20000,98.02499618960525,90.0,42109
60,12,100,15.0,17.0,193
60,12,200,16.0,17.0,378
60,12,400,20.666666666666668,20.0,859
60,12,1000,29.555555555555557,27.0,1960
60,12,2500,35.18518518518518,29.0,648
60,12,5000,53.06172839506173,46.0,1554
60,12,10000,77.02057613168724,62.0,3382
60,12,20000,110.00685871056241,88.0,5618
60,15,100,11.666666666666666,16.0,43
60,15,200,18.22222222222222,18.0,62
60,15,400,25.074074074074076,27.0,69
60,15,1000,25.358024691358025,27.0,230
60,15,2500,43.11934156378601,39.0,581
60,15,5000,63.37311385459534,56.0,1543
60,15,10000,79.79103795153178,68.0,5303
60,15,20000,119.93034598384394,118.0,6258

Genetic Algorithm
---------------------------------
GA, crossover, mutation, num_iterations, avg, best, train_time
100,3,100,13.333333333333334,19.0,35
100,6,100,10.666666666666666,14.0,46
100,9,100,14.0,20.0,22
100,12,100,11.0,12.0,23
100,15,100,14.666666666666666,22.0,21
120,3,100,11.0,13.0,23
120,6,100,12.333333333333334,14.0,52
120,9,100,18.0,20.0,33
120,12,100,14.333333333333334,19.0,29
120,15,100,16.666666666666668,20.0,25
140,3,100,15.333333333333334,21.0,70
140,6,100,11.666666666666666,15.0,55
140,9,100,10.666666666666666,15.0,28
140,12,100,11.666666666666666,13.0,45
140,15,100,13.333333333333334,15.0,28
160,3,100,12.666666666666666,16.0,20
160,6,100,15.666666666666666,19.0,20
160,9,100,12.666666666666666,15.0,21
160,12,100,17.0,22.0,25
160,15,100,17.0,25.0,33
180,3,100,12.333333333333334,14.0,28
180,6,100,13.0,15.0,22
180,9,100,16.333333333333332,18.0,21
180,12,100,12.666666666666666,16.0,27
180,15,100,13.0,18.0,24
100,3,200,11.666666666666666,16.0,32
100,6,200,13.0,18.0,33
100,9,200,11.0,12.0,36
100,12,200,15.666666666666666,21.0,33
100,15,200,12.333333333333334,13.0,31
120,3,200,10.333333333333334,11.0,36
120,6,200,15.333333333333334,17.0,37
120,9,200,16.333333333333332,21.0,37
120,12,200,17.333333333333332,18.0,33
120,15,200,12.666666666666666,14.0,37
140,3,200,16.0,19.0,39
140,6,200,12.666666666666666,15.0,38
140,9,200,13.666666666666666,19.0,40
140,12,200,16.666666666666668,19.0,38
140,15,200,11.666666666666666,13.0,35
160,3,200,10.666666666666666,11.0,45
160,6,200,19.333333333333332,29.0,44
160,9,200,13.666666666666666,17.0,42
160,12,200,15.666666666666666,19.0,41
160,15,200,14.333333333333334,16.0,40
180,3,200,13.0,14.0,42
180,6,200,13.333333333333334,17.0,47
180,9,200,16.0,20.0,49
180,12,200,12.333333333333334,14.0,54
180,15,200,19.666666666666668,26.0,43
100,3,400,11.666666666666666,14.0,68
100,6,400,14.333333333333334,18.0,66
100,9,400,14.333333333333334,18.0,71
100,12,400,17.333333333333332,19.0,74
100,15,400,19.0,22.0,72
120,3,400,12.666666666666666,13.0,101
120,6,400,18.666666666666668,22.0,75
120,9,400,20.666666666666668,23.0,87
120,12,400,15.0,22.0,75
120,15,400,18.0,24.0,91
140,3,400,14.666666666666666,20.0,84
140,6,400,13.333333333333334,16.0,101
140,9,400,14.333333333333334,17.0,92
140,12,400,18.333333333333332,22.0,76
140,15,400,16.0,18.0,75
160,3,400,13.333333333333334,18.0,77
160,6,400,10.333333333333334,13.0,79
160,9,400,15.333333333333334,22.0,82
160,12,400,22.666666666666668,27.0,82
160,15,400,21.0,29.0,85
180,3,400,14.0,19.0,98
180,6,400,16.333333333333332,18.0,88
180,9,400,16.0,22.0,91
180,12,400,14.333333333333334,19.0,86
180,15,400,16.0,22.0,88
100,3,1000,11.0,13.0,166
100,6,1000,17.0,22.0,166
100,9,1000,22.666666666666668,35.0,168
100,12,1000,21.666666666666668,23.0,198
100,15,1000,19.666666666666668,22.0,196
120,3,1000,18.333333333333332,27.0,191
120,6,1000,16.0,19.0,173
120,9,1000,17.666666666666668,20.0,187
120,12,1000,23.0,24.0,180
120,15,1000,29.666666666666668,41.0,206
140,3,1000,18.0,21.0,198
140,6,1000,14.333333333333334,17.0,198
140,9,1000,18.0,23.0,184
140,12,1000,19.666666666666668,31.0,198
140,15,1000,21.333333333333332,30.0,200
160,3,1000,18.333333333333332,26.0,210
160,6,1000,21.666666666666668,30.0,221
160,9,1000,16.0,20.0,207
160,12,1000,31.666666666666668,37.0,211
160,15,1000,24.333333333333332,29.0,217
180,3,1000,10.666666666666666,13.0,300
180,6,1000,16.0,19.0,237
180,9,1000,23.666666666666668,25.0,249
180,12,1000,25.0,31.0,262
180,15,1000,27.333333333333332,36.0,223
100,3,2500,15.333333333333334,25.0,539
100,6,2500,27.666666666666668,31.0,497
100,9,2500,32.0,46.0,498
100,12,2500,27.333333333333332,30.0,437
100,15,2500,31.333333333333332,40.0,451
120,3,2500,18.666666666666668,28.0,456
120,6,2500,24.0,26.0,451
120,9,2500,42.666666666666664,49.0,552
120,12,2500,28.666666666666668,35.0,731
120,15,2500,37.666666666666664,40.0,683
140,3,2500,20.333333333333332,23.0,523
140,6,2500,17.333333333333332,21.0,582
140,9,2500,34.0,39.0,508
140,12,2500,25.333333333333332,30.0,490
140,15,2500,35.333333333333336,39.0,522
160,3,2500,21.333333333333332,29.0,526
160,6,2500,26.666666666666668,33.0,517
160,9,2500,32.333333333333336,44.0,502
160,12,2500,26.666666666666668,32.0,511
160,15,2500,34.666666666666664,48.0,511
180,3,2500,19.333333333333332,26.0,518
180,6,2500,24.666666666666668,31.0,563
180,9,2500,29.333333333333332,36.0,580
180,12,2500,26.666666666666668,32.0,564
180,15,2500,41.333333333333336,57.0,556
100,3,5000,32.0,38.0,868
100,6,5000,34.333333333333336,45.0,893
100,9,5000,44.666666666666664,60.0,1091
100,12,5000,39.333333333333336,52.0,1034
100,15,5000,52.666666666666664,61.0,918
120,3,5000,27.333333333333332,32.0,962
120,6,5000,29.0,36.0,1304
120,9,5000,34.0,38.0,1041
120,12,5000,47.0,51.0,878
120,15,5000,42.333333333333336,45.0,937
140,3,5000,32.666666666666664,38.0,972
140,6,5000,34.333333333333336,35.0,993
140,9,5000,42.0,53.0,952
140,12,5000,37.666666666666664,41.0,1064
140,15,5000,48.333333333333336,53.0,977
160,3,5000,21.0,25.0,1097
160,6,5000,25.0,28.0,1470
160,9,5000,34.666666666666664,43.0,1102
160,12,5000,41.333333333333336,48.0,1230
160,15,5000,48.666666666666664,54.0,1179
180,3,5000,24.333333333333332,27.0,1056
180,6,5000,26.0,31.0,1152
180,9,5000,41.666666666666664,48.0,1135
180,12,5000,41.333333333333336,50.0,1496
180,15,5000,45.0,56.0,1225
100,3,10000,33.666666666666664,40.0,1848
100,6,10000,49.333333333333336,58.0,2293
100,9,10000,52.333333333333336,63.0,1885
100,12,10000,50.0,53.0,2028
100,15,10000,72.33333333333333,82.0,1996
120,3,10000,34.666666666666664,38.0,2029
120,6,10000,44.666666666666664,52.0,1921
120,9,10000,55.333333333333336,75.0,2004
120,12,10000,63.666666666666664,71.0,1930
120,15,10000,63.0,75.0,2452
140,3,10000,33.333333333333336,47.0,2135
140,6,10000,42.666666666666664,55.0,1987
140,9,10000,57.0,62.0,2053
140,12,10000,56.666666666666664,60.0,2298
140,15,10000,66.66666666666667,81.0,2109
160,3,10000,34.333333333333336,38.0,2017
160,6,10000,46.666666666666664,59.0,2240
160,9,10000,59.333333333333336,81.0,2226
160,12,10000,55.666666666666664,64.0,2083
160,15,10000,63.0,69.0,2253
180,3,10000,36.0,43.0,2362
180,6,10000,36.666666666666664,40.0,2217
180,9,10000,59.0,64.0,2775
180,12,10000,67.66666666666667,77.0,2330
180,15,10000,73.0,90.0,2594
100,3,20000,47.666666666666664,59.0,3754
100,6,20000,58.666666666666664,65.0,3446
100,9,20000,73.33333333333333,89.0,3709
100,12,20000,83.33333333333333,85.0,4032
100,15,20000,103.66666666666667,108.0,3645
120,3,20000,51.0,59.0,4183
120,6,20000,64.0,70.0,3682
120,9,20000,74.66666666666667,105.0,3783
120,12,20000,89.0,99.0,4192
120,15,20000,92.0,105.0,4065
140,3,20000,49.333333333333336,58.0,4096
140,6,20000,67.66666666666667,74.0,4313
140,9,20000,69.0,85.0,4220
140,12,20000,93.0,109.0,4291
140,15,20000,98.33333333333333,101.0,4325
160,3,20000,42.333333333333336,56.0,4774
160,6,20000,56.666666666666664,78.0,4766
160,9,20000,78.66666666666667,83.0,4747
160,12,20000,87.33333333333333,94.0,4488
160,15,20000,107.0,117.0,4038
180,3,20000,32.333333333333336,41.0,3836
180,6,20000,61.0,62.0,3966
180,9,20000,68.33333333333333,74.0,3830
180,12,20000,78.33333333333333,85.0,3921
180,15,20000,101.33333333333333,114.0,3735

MIMIC
---------------------------------
MI, samples, keep, num_iterations, avg,best, train_time
100,20,100,15.0,23.0,3678
100,40,100,11.0,11.0,4678
100,60,100,4.333333333333333,7.0,6541
100,80,100,3.6666666666666665,5.0,7793
150,20,100,20.0,23.0,4028
150,40,100,15.333333333333334,17.0,5824
150,60,100,14.0,16.0,6120
150,80,100,7.333333333333333,12.0,10907
200,20,100,39.0,40.0,3577
200,40,100,20.333333333333332,21.0,4985
200,60,100,19.0,23.0,6097
200,80,100,15.0,19.0,8938
250,20,100,35.333333333333336,51.0,4211
250,40,100,23.666666666666668,25.0,5579
250,60,100,25.666666666666668,35.0,6884
250,80,100,13.333333333333334,20.0,8586
100,20,200,19.333333333333332,25.0,7185
100,40,200,14.0,15.0,9773
100,60,200,5.0,8.0,12392
100,80,200,4.0,9.0,15687
150,20,200,26.0,28.0,7790
150,40,200,19.666666666666668,31.0,10133
150,60,200,10.666666666666666,12.0,12574
150,80,200,6.666666666666667,7.0,15970
200,20,200,27.333333333333332,31.0,7891
200,40,200,25.666666666666668,30.0,10232
200,60,200,19.0,24.0,12720
200,80,200,10.0,13.0,15632
