Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
1.0E12,0.95,1000,96.5432098765432,79.0,0
1.0E12,0.95,2500,112.18106995884773,80.0,1
1.0E12,0.95,5000,117.39368998628258,80.0,2
1.0E12,0.95,10000,119.13122999542753,80.0,5
1.0E12,0.95,20000,119.71040999847584,80.0,13
1.0E12,0.99,100,44.0,47.0,0
1.0E12,0.99,200,55.0,47.0,0
1.0E12,0.99,400,54.0,47.0,0
1.0E12,0.99,1000,56.333333333333336,47.0,1
1.0E12,0.99,2500,58.77777777777778,48.0,1
1.0E12,0.99,5000,99.5925925925926,80.0,2
1.0E12,0.99,10000,113.19753086419753,80.0,6
1.0E12,0.99,20000,117.73251028806584,80.0,9
1.0E13,0.8,100,38.333333333333336,44.0,0
1.0E13,0.8,200,66.11111111111111,56.0,0
1.0E13,0.8,400,92.03703703703702,72.0,0
1.0E13,0.8,1000,110.01234567901234,80.0,1
1.0E13,0.8,2500,116.67078189300412,80.0,1
1.0E13,0.8,5000,118.89026063100137,80.0,5
1.0E13,0.8,10000,119.63008687700045,80.0,8
1.0E13,0.8,20000,119.87669562566681,80.0,19
1.0E13,0.9,100,42.666666666666664,43.0,0
1.0E13,0.9,200,52.888888888888886,43.0,0
1.0E13,0.9,400,81.29629629629629,64.0,0
1.0E13,0.9,1000,106.09876543209877,79.0,1
1.0E13,0.9,2500,115.36625514403293,80.0,1
1.0E13,0.9,5000,118.45541838134432,80.0,4
1.0E13,0.9,10000,119.48513946044811,80.0,7
1.0E13,0.9,20000,119.82837982014938,80.0,17
1.0E13,0.95,100,47.666666666666664,52.0,0
1.0E13,0.95,200,55.55555555555555,52.0,0
1.0E13,0.95,400,55.18518518518518,52.0,0
1.0E13,0.95,1000,96.06172839506173,78.0,0
1.0E13,0.95,2500,112.02057613168724,80.0,1
1.0E13,0.95,5000,117.34019204389574,80.0,2
1.0E13,0.95,10000,119.11339734796525,80.0,5
1.0E13,0.95,20000,119.70446578265508,80.0,14
1.0E13,0.99,100,39.333333333333336,41.0,0
1.0E13,0.99,200,53.77777777777778,45.0,0
1.0E13,0.99,400,56.925925925925924,45.0,0
1.0E13,0.99,1000,54.641975308641975,45.0,1
1.0E13,0.99,2500,54.547325102880656,45.0,1
1.0E13,0.99,5000,98.18244170096023,80.0,1
1.0E13,0.99,10000,112.72748056698674,80.0,6
1.0E13,0.99,20000,117.57582685566224,80.0,11

Genetic Algorithm
---------------------------------
GA, crossover, mutation, num_iterations, avg, best, train_time
10,3,100,62.333333333333336,67.0,14
10,3,200,88.44444444444446,71.0,20
10,3,400,98.81481481481482,72.0,44
10,3,1000,105.27160493827161,74.0,72
10,3,2500,111.09053497942386,76.0,206
10,3,5000,115.69684499314128,79.0,376
10,3,10000,118.56561499771375,80.0,848
10,3,20000,119.18853833257124,80.0,1504
10,6,100,62.0,63.0,12
10,6,200,86.66666666666667,68.0,17
10,6,400,98.22222222222223,71.0,31
10,6,1000,105.07407407407408,73.0,71
10,6,2500,113.69135802469135,80.0,189
10,6,5000,116.56378600823045,80.0,400
10,6,10000,117.18792866941016,80.0,816
10,6,20000,118.06264288980339,80.0,1496
10,9,100,62.333333333333336,64.0,8
10,9,200,89.44444444444446,70.0,14
10,9,400,102.14814814814815,74.0,38
10,9,1000,107.71604938271605,74.0,77
10,9,2500,114.90534979423869,80.0,191
10,9,5000,116.30178326474623,80.0,384
10,9,10000,118.43392775491542,80.0,825
10,9,20000,117.81130925163848,80.0,1593
10,12,100,63.0,64.0,11
10,12,200,88.33333333333333,70.0,17
10,12,400,98.77777777777777,73.0,32
10,12,1000,108.5925925925926,77.0,77
10,12,2500,115.19753086419753,79.0,195
10,12,5000,117.06584362139917,79.0,460
10,12,10000,117.35528120713305,80.0,795
10,12,20000,118.11842706904434,80.0,2005
10,15,100,61.666666666666664,63.0,10
10,15,200,88.88888888888887,70.0,16
10,15,400,101.29629629629629,73.0,174
10,15,1000,111.09876543209877,78.0,92
10,15,2500,114.69958847736626,78.0,196
10,15,5000,117.23319615912209,79.0,442
10,15,10000,117.07773205304069,80.0,804
10,15,20000,117.69257735101355,80.0,1679
20,3,100,67.33333333333333,68.0,9
20,3,200,91.1111111111111,70.0,19
20,3,400,104.03703703703702,76.0,35
20,3,1000,107.679012345679,76.0,85
20,3,2500,113.55967078189299,78.0,219
20,3,5000,116.18655692729766,80.0,448
20,3,10000,118.72885230909922,80.0,918
20,3,20000,119.57628410303307,80.0,1966
20,6,100,67.0,70.0,11
20,6,200,92.66666666666667,71.0,20
20,6,400,105.55555555555556,78.0,40
20,6,1000,109.85185185185185,78.0,96
20,6,2500,116.28395061728395,80.0,244
20,6,5000,118.09465020576131,80.0,463
20,6,10000,118.69821673525377,80.0,889
20,6,20000,118.56607224508458,80.0,1785
20,9,100,65.66666666666667,67.0,9
20,9,200,93.8888888888889,73.0,19
20,9,400,104.96296296296298,74.0,38
20,9,1000,112.320987654321,78.0,89
20,9,2500,115.77366255144034,80.0,235
20,9,5000,117.92455418381344,80.0,444
20,9,10000,119.30818472793781,80.0,928
20,9,20000,118.76939490931261,80.0,1790
20,12,100,65.0,66.0,9
20,12,200,91.66666666666667,72.0,20
20,12,400,105.8888888888889,76.0,40
20,12,1000,113.2962962962963,79.0,90
20,12,2500,116.76543209876543,80.0,233
20,12,5000,118.58847736625513,80.0,1952
20,12,10000,117.8628257887517,80.0,1309
20,12,20000,118.6209419295839,80.0,2349
20,15,100,67.0,71.0,13
20,15,200,93.0,74.0,28
20,15,400,105.66666666666667,77.0,47
20,15,1000,111.55555555555556,79.0,114
20,15,2500,115.85185185185185,79.0,664
20,15,5000,117.28395061728395,80.0,582
20,15,10000,118.42798353909465,80.0,1204
20,15,20000,116.8093278463649,80.0,2313
30,3,100,71.0,73.0,14
30,3,200,96.66666666666667,76.0,26
30,3,400,108.22222222222223,77.0,52
30,3,1000,113.74074074074075,78.0,130
30,3,2500,115.91358024691358,79.0,309
30,3,5000,118.30452674897118,80.0,1312
30,3,10000,118.7681755829904,80.0,1985
30,3,20000,118.92272519433014,80.0,3133
30,6,100,69.33333333333333,71.0,14
30,6,200,97.77777777777777,76.0,26
30,6,400,108.5925925925926,77.0,49
30,6,1000,113.19753086419753,77.0,121
30,6,2500,117.39917695473251,80.0,302
30,6,5000,118.7997256515775,80.0,649
30,6,10000,119.59990855052583,80.0,1284
30,6,20000,119.8666361835086,80.0,2428
30,9,100,66.0,69.0,14
30,9,200,95.0,73.0,27
30,9,400,109.0,79.0,45
30,9,1000,114.66666666666667,80.0,119
30,9,2500,117.55555555555556,80.0,315
30,9,5000,118.18518518518518,80.0,594
30,9,10000,118.72839506172839,80.0,1290
30,9,20000,118.90946502057614,80.0,2843
30,12,100,68.33333333333333,69.0,17
30,12,200,93.1111111111111,71.0,29
30,12,400,106.03703703703702,77.0,64
30,12,1000,114.34567901234567,79.0,144
30,12,2500,118.11522633744856,80.0,344
30,12,5000,118.03840877914952,80.0,697
30,12,10000,118.01280292638317,80.0,1416
30,12,20000,117.6709343087944,80.0,3046
30,15,100,69.33333333333333,71.0,19
30,15,200,97.77777777777777,76.0,36
30,15,400,109.25925925925925,78.0,59
30,15,1000,114.75308641975307,79.0,169
30,15,2500,115.91769547325102,80.0,364
30,15,5000,117.30589849108367,80.0,747
30,15,10000,116.76863283036123,80.0,1441
30,15,20000,117.58954427678708,80.0,2871
40,3,100,70.66666666666667,71.0,21
40,3,200,99.55555555555556,78.0,33
40,3,400,110.18518518518518,78.0,64
40,3,1000,113.72839506172839,79.0,166
40,3,2500,116.24279835390946,79.0,425
40,3,5000,118.08093278463649,80.0,810
40,3,10000,118.6936442615455,80.0,1572
40,3,20000,119.56454808718183,80.0,3192
40,6,100,69.33333333333333,71.0,19
40,6,200,99.44444444444444,77.0,34
40,6,400,110.14814814814815,77.0,63
40,6,1000,115.38271604938272,80.0,161
40,6,2500,117.46090534979425,80.0,405
40,6,5000,118.82030178326475,80.0,840
40,6,10000,119.60676726108825,80.0,1644
40,6,20000,119.86892242036275,80.0,3253
40,9,100,69.66666666666667,72.0,17
40,9,200,96.55555555555556,74.0,35
40,9,400,108.18518518518518,77.0,71
40,9,1000,114.72839506172839,79.0,145
40,9,2500,117.90946502057614,80.0,384
40,9,5000,119.30315500685872,80.0,808
40,9,10000,119.1010516689529,80.0,1579
40,9,20000,118.70035055631763,80.0,3228
40,12,100,69.66666666666667,71.0,24
40,12,200,97.8888888888889,77.0,35
40,12,400,109.62962962962963,78.0,79
40,12,1000,115.20987654320987,79.0,163
40,12,2500,118.06995884773663,80.0,405
40,12,5000,118.68998628257889,80.0,1893
40,12,10000,119.2299954275263,80.0,1596
40,12,20000,119.4099984758421,80.0,3438
40,15,100,68.0,69.0,15
40,15,200,98.66666666666667,76.0,31
40,15,400,108.8888888888889,79.0,60
40,15,1000,114.62962962962963,79.0,154
40,15,2500,117.5432098765432,80.0,525
40,15,5000,118.18106995884773,80.0,857
40,15,10000,118.72702331961591,80.0,1578
40,15,20000,118.57567443987197,80.0,3298
50,3,100,70.66666666666667,73.0,21
50,3,200,97.55555555555556,74.0,44
50,3,400,108.85185185185185,79.0,86
50,3,1000,113.61728395061728,80.0,206
50,3,2500,115.87242798353908,80.0,456
50,3,5000,117.95747599451302,80.0,874
50,3,10000,118.98582533150433,80.0,1717
50,3,20000,119.32860844383477,80.0,3362
50,6,100,69.33333333333333,71.0,18
50,6,200,96.77777777777777,75.0,36
50,6,400,109.25925925925925,80.0,71
50,6,1000,114.75308641975307,80.0,176
50,6,2500,117.58436213991769,80.0,417
50,6,5000,118.86145404663922,80.0,837
50,6,10000,118.9538180155464,80.0,1722
50,6,20000,119.6512726718488,80.0,3606
50,9,100,71.0,75.0,22
50,9,200,97.66666666666667,76.0,35
50,9,400,106.55555555555556,76.0,74
50,9,1000,112.51851851851852,77.0,187
50,9,2500,117.50617283950618,80.0,503
50,9,5000,118.16872427983539,80.0,942
50,9,10000,118.38957475994512,80.0,1669
50,9,20000,118.7965249199817,80.0,3681
50,12,100,69.33333333333333,71.0,18
50,12,200,98.1111111111111,76.0,38
50,12,400,110.37037037037037,79.0,73
50,12,1000,115.79012345679013,80.0,171
50,12,2500,117.93004115226337,80.0,429
50,12,5000,118.97668038408779,80.0,863
50,12,10000,119.32556012802927,80.0,1888
50,12,20000,119.44185337600976,80.0,3410
50,15,100,70.0,71.0,17
50,15,200,98.33333333333333,77.0,43
50,15,400,112.1111111111111,80.0,72
50,15,1000,117.03703703703702,80.0,182
50,15,2500,119.01234567901234,80.0,437
50,15,5000,119.00411522633745,80.0,853
50,15,10000,119.00137174211248,80.0,1785
50,15,20000,119.00045724737083,80.0,3449
60,3,100,70.0,72.0,21
60,3,200,98.66666666666667,77.0,41
60,3,400,108.8888888888889,78.0,78
60,3,1000,113.62962962962963,78.0,189
60,3,2500,116.5432098765432,80.0,460
60,3,5000,118.8477366255144,80.0,924
60,3,10000,119.28257887517147,80.0,1872
60,3,20000,119.09419295839048,80.0,7597
60,6,100,71.0,74.0,129
60,6,200,99.33333333333333,76.0,165
60,6,400,109.44444444444444,78.0,287
60,6,1000,115.14814814814815,79.0,941
60,6,2500,117.71604938271605,80.0,2291
60,6,5000,119.23868312757202,80.0,1583
60,6,10000,119.41289437585733,80.0,4663
60,6,20000,119.47096479195244,80.0,19977
60,9,100,71.66666666666667,72.0,53
60,9,200,98.55555555555556,77.0,189
60,9,400,110.18518518518518,78.0,361
60,9,1000,114.39506172839505,79.0,1063
60,9,2500,117.13168724279835,80.0,2890
60,9,5000,118.04389574759945,80.0,5333
60,9,10000,118.68129858253315,80.0,2366
60,9,20000,118.89376619417772,80.0,12183
60,12,100,70.66666666666667,73.0,20
60,12,200,99.22222222222223,77.0,156
60,12,400,109.4074074074074,77.0,96
60,12,1000,115.1358024691358,79.0,771
60,12,2500,118.04526748971193,80.0,2447
60,12,5000,118.68175582990398,80.0,5172
60,12,10000,119.22725194330133,80.0,5805
60,12,20000,119.07575064776711,80.0,14320
60,15,100,71.33333333333333,72.0,36
60,15,200,98.44444444444444,77.0,82
60,15,400,109.14814814814815,77.0,114
60,15,1000,115.71604938271605,80.0,246
60,15,2500,116.90534979423869,80.0,1187
60,15,5000,118.30178326474623,80.0,3941
60,15,10000,118.43392775491542,80.0,10695
60,15,20000,118.47797591830515,80.0,22139

Genetic Algorithm
---------------------------------
GA, crossover, mutation, num_iterations, avg, best, train_time
100,3,100,72.0,75.0,32
100,6,100,71.33333333333333,73.0,45
100,9,100,73.0,76.0,65
100,12,100,69.66666666666667,71.0,69
100,15,100,73.66666666666667,77.0,32
120,3,100,72.0,72.0,50
120,6,100,74.0,74.0,83
120,9,100,72.33333333333333,74.0,56
120,12,100,72.0,73.0,41
120,15,100,72.66666666666667,73.0,36
140,3,100,74.33333333333333,76.0,41
140,6,100,71.33333333333333,73.0,47
140,9,100,72.66666666666667,75.0,56
140,12,100,70.33333333333333,73.0,74
140,15,100,72.66666666666667,75.0,65
160,3,100,71.33333333333333,73.0,45
160,6,100,73.0,73.0,60
160,9,100,72.0,73.0,58
160,12,100,72.66666666666667,74.0,45
160,15,100,72.0,73.0,56
180,3,100,72.0,72.0,76
180,6,100,73.33333333333333,74.0,61
180,9,100,73.33333333333333,75.0,60
180,12,100,70.0,73.0,51
180,15,100,71.66666666666667,73.0,63
100,3,200,74.66666666666667,76.0,104
100,6,200,76.66666666666667,78.0,73
100,9,200,76.0,78.0,65
100,12,200,75.0,76.0,71
100,15,200,76.0,77.0,65
120,3,200,76.33333333333333,78.0,72
120,6,200,77.66666666666667,79.0,73
120,9,200,77.33333333333333,80.0,74
120,12,200,76.66666666666667,78.0,88
120,15,200,76.33333333333333,77.0,72
140,3,200,77.66666666666667,79.0,83
140,6,200,76.66666666666667,77.0,84
140,9,200,78.66666666666667,80.0,81
140,12,200,75.66666666666667,77.0,103
140,15,200,75.66666666666667,78.0,96
160,3,200,77.33333333333333,78.0,108
160,6,200,76.66666666666667,78.0,118
160,9,200,77.0,79.0,117
160,12,200,76.66666666666667,78.0,102
160,15,200,75.66666666666667,77.0,106
180,3,200,76.0,78.0,110
180,6,200,77.0,78.0,122
180,9,200,76.66666666666667,78.0,104
180,12,200,75.66666666666667,78.0,105
180,15,200,76.33333333333333,78.0,121
100,3,400,76.0,79.0,149
100,6,400,77.0,78.0,155
100,9,400,78.66666666666667,80.0,130
100,12,400,77.0,77.0,137
100,15,400,77.66666666666667,80.0,161
120,3,400,77.33333333333333,79.0,148
120,6,400,77.66666666666667,79.0,154
120,9,400,78.33333333333333,80.0,172
120,12,400,78.0,79.0,148
120,15,400,77.66666666666667,78.0,166
140,3,400,76.33333333333333,80.0,188
140,6,400,78.33333333333333,80.0,198
140,9,400,77.33333333333333,79.0,176
140,12,400,78.66666666666667,79.0,191
140,15,400,77.33333333333333,79.0,170
160,3,400,78.0,80.0,279
160,6,400,77.33333333333333,78.0,206
160,9,400,79.33333333333333,80.0,187
160,12,400,79.0,80.0,196
160,15,400,79.33333333333333,80.0,180
180,3,400,79.0,80.0,206
180,6,400,78.0,79.0,234
180,9,400,78.0,79.0,237
180,12,400,78.66666666666667,80.0,224
180,15,400,78.33333333333333,79.0,220
100,3,1000,78.66666666666667,80.0,309
100,6,1000,80.0,80.0,334
100,9,1000,79.33333333333333,80.0,408
100,12,1000,79.0,80.0,323
100,15,1000,79.33333333333333,80.0,319
120,3,1000,78.33333333333333,79.0,374
120,6,1000,79.33333333333333,80.0,368
120,9,1000,78.66666666666667,80.0,375
120,12,1000,79.33333333333333,80.0,383
120,15,1000,77.0,79.0,360
140,3,1000,79.33333333333333,80.0,385
140,6,1000,79.66666666666667,80.0,368
140,9,1000,78.66666666666667,80.0,347
140,12,1000,78.66666666666667,79.0,349
140,15,1000,79.0,80.0,359
160,3,1000,78.33333333333333,79.0,412
160,6,1000,78.66666666666667,80.0,363
160,9,1000,79.33333333333333,80.0,370
160,12,1000,79.33333333333333,80.0,354
160,15,1000,79.0,79.0,368
180,3,1000,78.66666666666667,79.0,448
180,6,1000,78.66666666666667,80.0,445
180,9,1000,78.66666666666667,80.0,412
180,12,1000,79.0,80.0,404
180,15,1000,79.66666666666667,80.0,413
100,3,2500,79.33333333333333,80.0,627
100,6,2500,80.0,80.0,639
100,9,2500,79.33333333333333,80.0,714
100,12,2500,79.0,80.0,724
100,15,2500,79.33333333333333,80.0,697
120,3,2500,78.33333333333333,80.0,818
120,6,2500,79.0,80.0,792
120,9,2500,79.66666666666667,80.0,859
120,12,2500,79.66666666666667,80.0,916
120,15,2500,79.33333333333333,80.0,874
140,3,2500,79.0,80.0,883
140,6,2500,79.0,80.0,1006
140,9,2500,79.33333333333333,80.0,1023
140,12,2500,79.66666666666667,80.0,1191
140,15,2500,79.66666666666667,80.0,967
160,3,2500,79.66666666666667,80.0,1015
160,6,2500,79.66666666666667,80.0,1037
160,9,2500,80.0,80.0,975
160,12,2500,79.33333333333333,80.0,995
160,15,2500,80.0,80.0,985
180,3,2500,79.66666666666667,80.0,1052
180,6,2500,79.66666666666667,80.0,1076
180,9,2500,80.0,80.0,1075
180,12,2500,78.66666666666667,79.0,1045
180,15,2500,79.66666666666667,80.0,1078
100,3,5000,80.0,80.0,1402
100,6,5000,80.0,80.0,1347
100,9,5000,79.66666666666667,80.0,1501
100,12,5000,79.66666666666667,80.0,1421
100,15,5000,79.66666666666667,80.0,1387
120,3,5000,79.33333333333333,80.0,1613
120,6,5000,80.0,80.0,1525
120,9,5000,79.66666666666667,80.0,1521
120,12,5000,79.66666666666667,80.0,1590
120,15,5000,80.0,80.0,1570
140,3,5000,79.0,80.0,1672
140,6,5000,79.66666666666667,80.0,1686
140,9,5000,79.33333333333333,80.0,2206
140,12,5000,80.0,80.0,1964
140,15,5000,80.0,80.0,1997
160,3,5000,79.33333333333333,80.0,2067
160,6,5000,79.66666666666667,80.0,2081
160,9,5000,79.66666666666667,80.0,2291
160,12,5000,79.66666666666667,80.0,2357
160,15,5000,79.33333333333333,80.0,2287
180,3,5000,80.0,80.0,2397
180,6,5000,79.66666666666667,80.0,2586
180,9,5000,79.33333333333333,80.0,2714
180,12,5000,80.0,80.0,2671
180,15,5000,79.0,80.0,2741
100,3,10000,80.0,80.0,3395
100,6,10000,78.66666666666667,80.0,3889
100,9,10000,80.0,80.0,3805
100,12,10000,79.66666666666667,80.0,4057
100,15,10000,79.0,80.0,3920
120,3,10000,79.33333333333333,80.0,4567
120,6,10000,79.66666666666667,80.0,4701
120,9,10000,80.0,80.0,4926
120,12,10000,79.0,79.0,4541
120,15,10000,79.33333333333333,80.0,7006
140,3,10000,79.66666666666667,80.0,5529
140,6,10000,80.0,80.0,4045
140,9,10000,79.33333333333333,80.0,3479
140,12,10000,79.66666666666667,80.0,3318
140,15,10000,79.0,80.0,3249
160,3,10000,80.0,80.0,3351
160,6,10000,79.33333333333333,80.0,3483
160,9,10000,79.66666666666667,80.0,3436
160,12,10000,79.66666666666667,80.0,3372
160,15,10000,79.33333333333333,80.0,3381
180,3,10000,80.0,80.0,3687
180,6,10000,79.66666666666667,80.0,3666
180,9,10000,79.33333333333333,80.0,3565
180,12,10000,79.33333333333333,80.0,3651
180,15,10000,80.0,80.0,3963
100,3,20000,79.66666666666667,80.0,4568
100,6,20000,79.33333333333333,80.0,4156
100,9,20000,80.0,80.0,4408
100,12,20000,79.33333333333333,80.0,4393
100,15,20000,79.66666666666667,80.0,4263
120,3,20000,79.66666666666667,80.0,4941
120,6,20000,80.0,80.0,5010
120,9,20000,79.33333333333333,80.0,5265
120,12,20000,80.0,80.0,5102
120,15,20000,79.33333333333333,80.0,5039
140,3,20000,79.33333333333333,80.0,5734
140,6,20000,80.0,80.0,5529
140,9,20000,80.0,80.0,5769
140,12,20000,79.0,80.0,5825
140,15,20000,79.0,80.0,5599
160,3,20000,79.66666666666667,80.0,6186
160,6,20000,80.0,80.0,6266
160,9,20000,79.33333333333333,80.0,6486
160,12,20000,79.33333333333333,80.0,6227
160,15,20000,79.33333333333333,80.0,6221
180,3,20000,79.33333333333333,80.0,6792
180,6,20000,79.66666666666667,80.0,6754
180,9,20000,79.66666666666667,80.0,6681
180,12,20000,79.0,80.0,6770
180,15,20000,79.66666666666667,80.0,6972

MIMIC
---------------------------------
MI, samples, keep, num_iterations, avg,best, train_time
100,20,100,77.33333333333333,79.0,716
100,40,100,77.66666666666667,79.0,1243
100,60,100,75.66666666666667,78.0,1718
100,80,100,75.33333333333333,76.0,1059
150,20,100,78.33333333333333,79.0,604
150,40,100,79.0,80.0,703
150,60,100,79.66666666666667,80.0,980
150,80,100,79.66666666666667,80.0,1079
200,20,100,79.0,80.0,678
200,40,100,79.0,79.0,766
200,60,100,80.0,80.0,989
200,80,100,80.0,80.0,1160
250,20,100,79.0,79.0,671
250,40,100,79.33333333333333,80.0,813
250,60,100,80.0,80.0,975
250,80,100,79.66666666666667,80.0,1119
100,20,200,78.33333333333333,79.0,1046
100,40,200,76.66666666666667,78.0,1330
100,60,200,77.0,78.0,1697
100,80,200,75.66666666666667,76.0,2278
150,20,200,79.33333333333333,80.0,1328
150,40,200,79.66666666666667,80.0,1647
150,60,200,79.0,80.0,2135
150,80,200,79.66666666666667,80.0,2348
200,20,200,79.33333333333333,80.0,1459
200,40,200,79.66666666666667,80.0,1666
200,60,200,80.0,80.0,2067
200,80,200,80.0,80.0,2518
250,20,200,80.0,80.0,1480
250,40,200,79.0,79.0,1880
250,60,200,79.66666666666667,80.0,2167
250,80,200,79.66666666666667,80.0,2683
