Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
180,9,10000,289.01188843164147,198.0,11809
180,9,20000,290.33729614388045,198.0,23604
180,12,100,143.33333333333334,147.0,139
180,12,200,213.11111111111111,171.0,271
180,12,400,253.03703703703704,184.0,509
180,12,1000,271.01234567901236,188.0,1404
180,12,2500,282.00411522633743,196.0,2901
180,12,5000,290.6680384087792,198.0,5732
180,12,10000,290.88934613625975,198.0,11855
180,12,20000,293.6297820454199,198.0,21996
180,15,100,143.0,145.0,116
180,15,200,214.0,173.0,241
180,15,400,250.0,184.0,467
180,15,1000,272.6666666666667,192.0,1125
180,15,2500,282.5555555555556,193.0,3140
180,15,5000,288.51851851851853,196.0,5378
180,15,10000,290.5061728395062,196.0,10603
180,15,20000,292.16872427983543,198.0,25614


MIMIC
---------------------------------
MI, samples, keep, num_iterations, avg,best, train_time
100,20,100,190.0,190.0,4717
100,40,100,186.66666666666666,189.0,4619
100,60,100,180.66666666666666,183.0,5916
100,80,100,170.66666666666666,177.0,7399
150,20,100,194.0,196.0,3616
150,40,100,190.66666666666666,193.0,4645
150,60,100,190.0,194.0,6732
150,80,100,192.0,194.0,7270
200,20,100,195.0,196.0,4292
200,40,100,190.0,190.0,5061
200,60,100,191.66666666666666,194.0,5992
200,80,100,195.33333333333334,196.0,8233
250,20,100,196.66666666666666,198.0,4208
250,40,100,194.66666666666666,196.0,5589
250,60,100,194.66666666666666,198.0,6138
